Entity_ID,Account,Period,Cost_Center,Product,Amount,Currency
Subsidiary B,Liabilities,2024-Q1,R&D,Product C,467382.41,USD
Subsidiary B,Liabilities,2024-Q1,R&D,Service X,97295.28,USD
Subsidiary B,Liabilities,2024-Q1,R&D,Service Y,169971.52,EUR
Subsidiary B,Liabilities,2024-Q1,Finance,Product A,122509.57,USD
Subsidiary B,Liabilities,2024-Q1,Finance,Product B,239767.94,EUR
Subsidiary B,Liabilities,2024-Q1,Finance,Product C,51881.22,GBP
Subsidiary B,Liabilities,2024-Q1,Finance,Service X,337933.27,GBP
Subsidiary B,Liabilities,2024-Q1,Finance,Service Y,346973.49,USD
Subsidiary B,Liabilities,2024-Q1,Operations,Product A,230497.24,USD
Subsidiary B,Liabilities,2024-Q1,Operations,Product B,122493.97,GBP
Subsidiary B,Liabilities,2024-Q1,Operations,Product C,67060.05,GBP
Subsidiary B,Liabilities,2024-Q1,Operations,Service X,177531.02,USD
Subsidiary B,Liabilities,2024-Q1,Operations,Service Y,454529.55,USD
Subsidiary B,Equity,2024-Q1,Sales,Product A,477277.3,EUR
Subsidiary B,Equity,2024-Q1,Sales,Product B,415297.6,USD
Subsidiary B,Equity,2024-Q1,Sales,Product C,13006.71,EUR
Subsidiary B,Equity,2024-Q1,Sales,Service X,498800.67,GBP
Subsidiary B,Equity,2024-Q1,Sales,Service Y,322776.83,EUR
Subsidiary B,Equity,2024-Q1,Marketing,Product A,229690.86,USD
Subsidiary B,Equity,2024-Q1,Marketing,Product B,409784.81,USD
Subsidiary B,Equity,2024-Q1,Marketing,Product C,90666.07,GBP
Subsidiary B,Equity,2024-Q1,Marketing,Service X,454977.94,GBP
Subsidiary B,Equity,2024-Q1,Marketing,Service Y,364520.14,USD
Subsidiary B,Equity,2024-Q1,R&D,Product A,495916.47,EUR
Subsidiary B,Equity,2024-Q1,R&D,Product B,130386.02,USD
Subsidiary B,Equity,2024-Q1,R&D,Product C,220255.83,GBP
Subsidiary B,Equity,2024-Q1,R&D,Service X,354113.5,GBP
Subsidiary B,Equity,2024-Q1,R&D,Service Y,363417.3,EUR
Subsidiary B,Equity,2024-Q1,Finance,Product A,239107.33,GBP
Subsidiary B,Equity,2024-Q1,Finance,Product B,86698.01,EUR
Subsidiary B,Equity,2024-Q1,Finance,Product C,69734.8,USD
Subsidiary B,Equity,2024-Q1,Finance,Service X,341526.97,USD
Subsidiary B,Equity,2024-Q1,Finance,Service Y,337332.25,USD
Subsidiary B,Equity,2024-Q1,Operations,Product A,349664.27,USD
Subsidiary B,Equity,2024-Q1,Operations,Product B,472877.35,EUR
Subsidiary B,Equity,2024-Q1,Operations,Product C,409925.26,EUR
Subsidiary B,Equity,2024-Q1,Operations,Service X,431920.82,EUR
Subsidiary B,Equity,2024-Q1,Operations,Service Y,70134.02,GBP
Subsidiary B,Revenue,2024-Q2,Sales,Product A,65356.38,EUR
Subsidiary B,Revenue,2024-Q2,Sales,Product B,309287.16,EUR
Subsidiary B,Revenue,2024-Q2,Sales,Product C,448432.59,USD
Subsidiary B,Revenue,2024-Q2,Sales,Service X,225575.98,USD
Subsidiary B,Revenue,2024-Q2,Sales,Service Y,349897.31,EUR
Subsidiary B,Revenue,2024-Q2,Marketing,Product A,341090.51,EUR
Subsidiary B,Revenue,2024-Q2,Marketing,Product B,79715.22,GBP
Subsidiary B,Revenue,2024-Q2,Marketing,Product C,309108.82,USD
Subsidiary B,Revenue,2024-Q2,Marketing,Service X,420175.34,GBP
Subsidiary B,Revenue,2024-Q2,Marketing,Service Y,280647.31,EUR
Subsidiary B,Revenue,2024-Q2,R&D,Product A,352807.53,USD
Subsidiary B,Revenue,2024-Q2,R&D,Product B,287895.94,GBP
Subsidiary B,Revenue,2024-Q2,R&D,Product C,370214.59,EUR
Subsidiary B,Revenue,2024-Q2,R&D,Service X,237097.48,EUR
Subsidiary B,Revenue,2024-Q2,R&D,Service Y,493422.74,USD
Subsidiary B,Revenue,2024-Q2,Finance,Product A,183630.67,EUR
Subsidiary B,Revenue,2024-Q2,Finance,Product B,344213.38,GBP
Subsidiary B,Revenue,2024-Q2,Finance,Product C,13715.02,EUR
Subsidiary B,Revenue,2024-Q2,Finance,Service X,435052,EUR
Subsidiary B,Revenue,2024-Q2,Finance,Service Y,384913.7,USD
Subsidiary B,Revenue,2024-Q2,Operations,Product A,169551.77,USD
Subsidiary B,Revenue,2024-Q2,Operations,Product B,269401.58,USD
Subsidiary B,Revenue,2024-Q2,Operations,Product C,145008.35,GBP
Subsidiary B,Revenue,2024-Q2,Operations,Service X,91357.58,GBP
Subsidiary B,Revenue,2024-Q2,Operations,Service Y,104384.57,GBP
Subsidiary B,COGS,2024-Q2,Sales,Product A,180480.58,GBP
Subsidiary B,COGS,2024-Q2,Sales,Product B,183687.93,EUR
Subsidiary B,COGS,2024-Q2,Sales,Product C,488388.98,GBP
Subsidiary B,COGS,2024-Q2,Sales,Service X,136109.68,EUR
Subsidiary B,COGS,2024-Q2,Sales,Service Y,183895.96,GBP
Subsidiary B,COGS,2024-Q2,Marketing,Product A,159502.41,USD
Subsidiary B,COGS,2024-Q2,Marketing,Product B,398593.31,GBP
Subsidiary B,COGS,2024-Q2,Marketing,Product C,48798.64,GBP
Subsidiary B,COGS,2024-Q2,Marketing,Service X,82471.81,USD
Subsidiary B,COGS,2024-Q2,Marketing,Service Y,327791.72,GBP
Subsidiary B,COGS,2024-Q2,R&D,Product A,52474.72,USD
Subsidiary B,COGS,2024-Q2,R&D,Product B,192792.58,EUR
Subsidiary B,COGS,2024-Q2,R&D,Product C,456387.35,EUR
Subsidiary B,COGS,2024-Q2,R&D,Service X,23187.75,EUR
Subsidiary B,COGS,2024-Q2,R&D,Service Y,225793.99,GBP
Subsidiary B,COGS,2024-Q2,Finance,Product A,38151.22,GBP
Subsidiary B,COGS,2024-Q2,Finance,Product B,358282.24,GBP
Subsidiary B,COGS,2024-Q2,Finance,Product C,312208.2,EUR
Subsidiary B,COGS,2024-Q2,Finance,Service X,209963.94,EUR
Subsidiary B,COGS,2024-Q2,Finance,Service Y,56402.14,EUR
Subsidiary B,COGS,2024-Q2,Operations,Product A,164891.6,GBP
Subsidiary B,COGS,2024-Q2,Operations,Product B,126931,USD
Subsidiary B,COGS,2024-Q2,Operations,Product C,288437.3,GBP
Subsidiary B,COGS,2024-Q2,Operations,Service X,438692.23,USD
Subsidiary B,COGS,2024-Q2,Operations,Service Y,54654.56,EUR
Subsidiary B,Operating Expenses,2024-Q2,Sales,Product A,392786.58,GBP
Subsidiary B,Operating Expenses,2024-Q2,Sales,Product B,351766.33,USD
Subsidiary B,Operating Expenses,2024-Q2,Sales,Product C,10699.31,GBP
Subsidiary B,Operating Expenses,2024-Q2,Sales,Service X,13787.33,GBP
Subsidiary B,Operating Expenses,2024-Q2,Sales,Service Y,251743.9,EUR
Subsidiary B,Operating Expenses,2024-Q2,Marketing,Product A,69802.93,EUR
Subsidiary B,Operating Expenses,2024-Q2,Marketing,Product B,85889.57,EUR
Subsidiary B,Operating Expenses,2024-Q2,Marketing,Product C,344380.42,GBP
Subsidiary B,Operating Expenses,2024-Q2,Marketing,Service X,192931.04,EUR
Subsidiary B,Operating Expenses,2024-Q2,Marketing,Service Y,213475.66,USD
Subsidiary B,Operating Expenses,2024-Q2,R&D,Product A,355362.77,USD
Subsidiary B,Operating Expenses,2024-Q2,R&D,Product B,253745.19,EUR
Subsidiary B,Operating Expenses,2024-Q2,R&D,Product C,355197.66,USD
Subsidiary B,Operating Expenses,2024-Q2,R&D,Service X,385322.86,GBP
Subsidiary B,Operating Expenses,2024-Q2,R&D,Service Y,450209.22,EUR
Subsidiary B,Operating Expenses,2024-Q2,Finance,Product A,275205.26,EUR
Subsidiary B,Operating Expenses,2024-Q2,Finance,Product B,207093.43,USD
Subsidiary B,Operating Expenses,2024-Q2,Finance,Product C,423647.69,GBP
Subsidiary B,Operating Expenses,2024-Q2,Finance,Service X,356917.52,USD
Subsidiary B,Operating Expenses,2024-Q2,Finance,Service Y,56950.62,USD
Subsidiary B,Operating Expenses,2024-Q2,Operations,Product A,359336.87,GBP
Subsidiary B,Operating Expenses,2024-Q2,Operations,Product B,451126.69,EUR
Subsidiary B,Operating Expenses,2024-Q2,Operations,Product C,322291.12,EUR
Subsidiary B,Operating Expenses,2024-Q2,Operations,Service X,273469.32,EUR
Subsidiary B,Operating Expenses,2024-Q2,Operations,Service Y,53682.64,GBP
Subsidiary B,Net Income,2024-Q2,Sales,Product A,10723.14,USD
Subsidiary B,Net Income,2024-Q2,Sales,Product B,245579.33,GBP
Subsidiary B,Net Income,2024-Q2,Sales,Product C,265654.3,EUR
Subsidiary B,Net Income,2024-Q2,Sales,Service X,32058.04,USD
Subsidiary B,Net Income,2024-Q2,Sales,Service Y,34330.58,GBP
Subsidiary B,Net Income,2024-Q2,Marketing,Product A,481884.2,EUR
Subsidiary B,Net Income,2024-Q2,Marketing,Product B,27711.11,USD
Subsidiary B,Net Income,2024-Q2,Marketing,Product C,144381.47,GBP
Subsidiary B,Net Income,2024-Q2,Marketing,Service X,494274.34,GBP
Subsidiary B,Net Income,2024-Q2,Marketing,Service Y,232642.12,EUR
Subsidiary B,Net Income,2024-Q2,R&D,Product A,302823.9,USD
Subsidiary B,Net Income,2024-Q2,R&D,Product B,120027.54,GBP
Subsidiary B,Net Income,2024-Q2,R&D,Product C,260611.73,EUR
Subsidiary B,Net Income,2024-Q2,R&D,Service X,366049.13,USD
Subsidiary B,Net Income,2024-Q2,R&D,Service Y,480299.58,USD
Subsidiary B,Net Income,2024-Q2,Finance,Product A,223700.13,GBP
Subsidiary B,Net Income,2024-Q2,Finance,Product B,244969.33,USD
Subsidiary B,Net Income,2024-Q2,Finance,Product C,444613.37,EUR
Subsidiary B,Net Income,2024-Q2,Finance,Service X,27430.3,GBP
Subsidiary B,Net Income,2024-Q2,Finance,Service Y,418727.55,GBP
Subsidiary B,Net Income,2024-Q2,Operations,Product A,227238.43,USD
Subsidiary B,Net Income,2024-Q2,Operations,Product B,117365.01,USD
Subsidiary B,Net Income,2024-Q2,Operations,Product C,325426.37,USD
Subsidiary B,Net Income,2024-Q2,Operations,Service X,346131.89,EUR
Subsidiary B,Net Income,2024-Q2,Operations,Service Y,424958.52,GBP
Subsidiary B,Assets,2024-Q2,Sales,Product A,448346.14,USD
Subsidiary B,Assets,2024-Q2,Sales,Product B,236723.44,EUR
Subsidiary B,Assets,2024-Q2,Sales,Product C,377276.57,USD
Subsidiary B,Assets,2024-Q2,Sales,Service X,30723.43,GBP
Subsidiary B,Assets,2024-Q2,Sales,Service Y,343514.14,EUR
Subsidiary B,Assets,2024-Q2,Marketing,Product A,371206.53,GBP
Subsidiary B,Assets,2024-Q2,Marketing,Product B,91712.28,GBP
Subsidiary B,Assets,2024-Q2,Marketing,Product C,21608.97,EUR
Subsidiary B,Assets,2024-Q2,Marketing,Service X,59366.09,EUR
Subsidiary B,Assets,2024-Q2,Marketing,Service Y,292784.15,GBP
Subsidiary B,Assets,2024-Q2,R&D,Product A,130532.42,EUR
Subsidiary B,Assets,2024-Q2,R&D,Product B,334714.89,USD
Subsidiary B,Assets,2024-Q2,R&D,Product C,337165.75,USD
Subsidiary B,Assets,2024-Q2,R&D,Service X,448030.81,EUR
Subsidiary B,Assets,2024-Q2,R&D,Service Y,31440.42,EUR
Subsidiary B,Assets,2024-Q2,Finance,Product A,431653,USD
Subsidiary B,Assets,2024-Q2,Finance,Product B,322782.01,EUR
Subsidiary B,Assets,2024-Q2,Finance,Product C,440650.21,EUR
Subsidiary B,Assets,2024-Q2,Finance,Service X,165004.1,EUR
Subsidiary B,Assets,2024-Q2,Finance,Service Y,307221.32,EUR
Subsidiary B,Assets,2024-Q2,Operations,Product A,59005.88,USD
Subsidiary B,Assets,2024-Q2,Operations,Product B,81010.41,GBP
Subsidiary B,Assets,2024-Q2,Operations,Product C,239054.63,EUR
Subsidiary B,Assets,2024-Q2,Operations,Service X,38409.13,EUR
Subsidiary B,Assets,2024-Q2,Operations,Service Y,334902.31,GBP
Subsidiary B,Liabilities,2024-Q2,Sales,Product A,377311.62,USD
Subsidiary B,Liabilities,2024-Q2,Sales,Product B,341899.76,EUR
Subsidiary B,Liabilities,2024-Q2,Sales,Product C,85230.62,EUR
Subsidiary B,Liabilities,2024-Q2,Sales,Service X,432405.4,USD
Subsidiary B,Liabilities,2024-Q2,Sales,Service Y,182432.87,EUR
Subsidiary B,Liabilities,2024-Q2,Marketing,Product A,12457.24,GBP
Subsidiary B,Liabilities,2024-Q2,Marketing,Product B,228349.51,EUR
Subsidiary B,Liabilities,2024-Q2,Marketing,Product C,257504.44,EUR
Subsidiary B,Liabilities,2024-Q2,Marketing,Service X,34421.29,EUR
Subsidiary B,Liabilities,2024-Q2,Marketing,Service Y,228008.95,GBP
Subsidiary B,Liabilities,2024-Q2,R&D,Product A,278595.2,USD
Subsidiary B,Liabilities,2024-Q2,R&D,Product B,242760.92,USD
Subsidiary B,Liabilities,2024-Q2,R&D,Product C,456072.39,EUR
Subsidiary B,Liabilities,2024-Q2,R&D,Service X,433506.59,USD
Subsidiary B,Liabilities,2024-Q2,R&D,Service Y,336565.91,GBP
Subsidiary B,Liabilities,2024-Q2,Finance,Product A,474170.49,EUR
Subsidiary B,Liabilities,2024-Q2,Finance,Product B,109581.36,EUR
Subsidiary B,Liabilities,2024-Q2,Finance,Product C,328737.95,USD
Subsidiary B,Liabilities,2024-Q2,Finance,Service X,356791.05,USD
Subsidiary B,Liabilities,2024-Q2,Finance,Service Y,452449.03,GBP
Subsidiary B,Liabilities,2024-Q2,Operations,Product A,27734.78,EUR
Subsidiary B,Liabilities,2024-Q2,Operations,Product B,472776.09,USD
Subsidiary B,Liabilities,2024-Q2,Operations,Product C,189739.55,EUR
Subsidiary B,Liabilities,2024-Q2,Operations,Service X,190901.03,GBP
Subsidiary B,Liabilities,2024-Q2,Operations,Service Y,429746.42,EUR
Subsidiary B,Equity,2024-Q2,Sales,Product A,268514.14,GBP
Subsidiary B,Equity,2024-Q2,Sales,Product B,486730.54,USD
Subsidiary B,Equity,2024-Q2,Sales,Product C,359008.67,USD
Subsidiary B,Equity,2024-Q2,Sales,Service X,129078,GBP
Subsidiary B,Equity,2024-Q2,Sales,Service Y,484706.32,USD
Subsidiary B,Equity,2024-Q2,Marketing,Product A,47947.92,GBP
Subsidiary B,Equity,2024-Q2,Marketing,Product B,139659.12,EUR
Subsidiary B,Equity,2024-Q2,Marketing,Product C,121324.88,EUR
Subsidiary B,Equity,2024-Q2,Marketing,Service X,48514.25,GBP
Subsidiary B,Equity,2024-Q2,Marketing,Service Y,36490.13,USD
Subsidiary B,Equity,2024-Q2,R&D,Product A,321009.19,GBP
Subsidiary B,Equity,2024-Q2,R&D,Product B,184915.21,USD
Subsidiary B,Equity,2024-Q2,R&D,Product C,273996.68,USD
Subsidiary B,Equity,2024-Q2,R&D,Service X,234620.73,USD
Subsidiary B,Equity,2024-Q2,R&D,Service Y,282990.93,EUR
Subsidiary B,Equity,2024-Q2,Finance,Product A,398870.57,GBP
Subsidiary B,Equity,2024-Q2,Finance,Product B,458019.09,GBP
Subsidiary B,Equity,2024-Q2,Finance,Product C,416598.72,USD
Subsidiary B,Equity,2024-Q2,Finance,Service X,358754.68,USD
Subsidiary B,Equity,2024-Q2,Finance,Service Y,363895.47,USD
Subsidiary B,Equity,2024-Q2,Operations,Product A,357527.16,GBP
Subsidiary B,Equity,2024-Q2,Operations,Product B,306185.85,USD
Subsidiary B,Equity,2024-Q2,Operations,Product C,480099.29,USD
Subsidiary B,Equity,2024-Q2,Operations,Service X,387897.58,GBP
Subsidiary B,Equity,2024-Q2,Operations,Service Y,269819.26,USD
Subsidiary B,Revenue,2024-Q3,Sales,Product A,52725.08,GBP
Subsidiary B,Revenue,2024-Q3,Sales,Product B,281479.84,USD
Subsidiary B,Revenue,2024-Q3,Sales,Product C,61303.79,EUR
Subsidiary B,Revenue,2024-Q3,Sales,Service X,367368.05,EUR
Subsidiary B,Revenue,2024-Q3,Sales,Service Y,121222.1,EUR
Subsidiary B,Revenue,2024-Q3,Marketing,Product A,27993.47,GBP
Subsidiary B,Revenue,2024-Q3,Marketing,Product B,352426.65,GBP
Subsidiary B,Revenue,2024-Q3,Marketing,Product C,206055.99,EUR
Subsidiary B,Revenue,2024-Q3,Marketing,Service X,14825.33,EUR
Subsidiary B,Revenue,2024-Q3,Marketing,Service Y,465632.31,EUR
Subsidiary B,Revenue,2024-Q3,R&D,Product A,365357.13,EUR
Subsidiary B,Revenue,2024-Q3,R&D,Product B,240790.95,GBP
Subsidiary B,Revenue,2024-Q3,R&D,Product C,341685.3,GBP
Subsidiary B,Revenue,2024-Q3,R&D,Service X,175614.58,GBP
Subsidiary B,Revenue,2024-Q3,R&D,Service Y,383055.22,GBP
Subsidiary B,Revenue,2024-Q3,Finance,Product A,127351.25,EUR
Subsidiary B,Revenue,2024-Q3,Finance,Product B,312751.46,EUR
Subsidiary B,Revenue,2024-Q3,Finance,Product C,77796,EUR
Subsidiary B,Revenue,2024-Q3,Finance,Service X,339573.33,EUR
Subsidiary B,Revenue,2024-Q3,Finance,Service Y,272673.01,GBP
Subsidiary B,Revenue,2024-Q3,Operations,Product A,247631.85,GBP
Subsidiary B,Revenue,2024-Q3,Operations,Product B,217176.93,USD
Subsidiary B,Revenue,2024-Q3,Operations,Product C,200229.24,USD
Subsidiary B,Revenue,2024-Q3,Operations,Service X,307742.18,USD
Subsidiary B,Revenue,2024-Q3,Operations,Service Y,70278.95,EUR
Subsidiary B,COGS,2024-Q3,Sales,Product A,435364.39,USD
Subsidiary B,COGS,2024-Q3,Sales,Product B,198265.9,USD
Subsidiary B,COGS,2024-Q3,Sales,Product C,391131.67,USD
Subsidiary B,COGS,2024-Q3,Sales,Service X,411103.49,GBP
Subsidiary B,COGS,2024-Q3,Sales,Service Y,203507.17,GBP
Subsidiary B,COGS,2024-Q3,Marketing,Product A,368103.47,GBP
Subsidiary B,COGS,2024-Q3,Marketing,Product B,328722.87,GBP
Subsidiary B,COGS,2024-Q3,Marketing,Product C,152546.38,EUR
Subsidiary B,COGS,2024-Q3,Marketing,Service X,268382.51,GBP
Subsidiary B,COGS,2024-Q3,Marketing,Service Y,365959.74,GBP
Subsidiary B,COGS,2024-Q3,R&D,Product A,409862.04,EUR
Subsidiary B,COGS,2024-Q3,R&D,Product B,116353.03,EUR
Subsidiary B,COGS,2024-Q3,R&D,Product C,412753.26,USD
Subsidiary B,COGS,2024-Q3,R&D,Service X,43211.14,GBP
Subsidiary B,COGS,2024-Q3,R&D,Service Y,489245.29,EUR
Subsidiary B,COGS,2024-Q3,Finance,Product A,141418.48,GBP
Subsidiary B,COGS,2024-Q3,Finance,Product B,10518.67,EUR
Subsidiary B,COGS,2024-Q3,Finance,Product C,172253.46,GBP
Subsidiary B,COGS,2024-Q3,Finance,Service X,335019.25,GBP
Subsidiary B,COGS,2024-Q3,Finance,Service Y,52237.24,USD
Subsidiary B,COGS,2024-Q3,Operations,Product A,485291.8,USD
Subsidiary B,COGS,2024-Q3,Operations,Product B,69313.78,EUR
Subsidiary B,COGS,2024-Q3,Operations,Product C,255418.47,USD
Subsidiary B,COGS,2024-Q3,Operations,Service X,69381.53,EUR
Subsidiary B,COGS,2024-Q3,Operations,Service Y,469500.64,USD
Subsidiary B,Operating Expenses,2024-Q3,Sales,Product A,29104.69,GBP
Subsidiary B,Operating Expenses,2024-Q3,Sales,Product B,143451.45,GBP
Subsidiary B,Operating Expenses,2024-Q3,Sales,Product C,118876.86,USD
Subsidiary B,Operating Expenses,2024-Q3,Sales,Service X,203850.17,EUR
Subsidiary B,Operating Expenses,2024-Q3,Sales,Service Y,93924.19,EUR
Subsidiary B,Operating Expenses,2024-Q3,Marketing,Product A,209350.53,GBP
Subsidiary B,Operating Expenses,2024-Q3,Marketing,Product B,62839.03,GBP
Subsidiary B,Operating Expenses,2024-Q3,Marketing,Product C,222882.27,GBP
Subsidiary B,Operating Expenses,2024-Q3,Marketing,Service X,250727.12,EUR
Subsidiary B,Operating Expenses,2024-Q3,Marketing,Service Y,304494.58,USD
Subsidiary B,Operating Expenses,2024-Q3,R&D,Product A,485920.9,EUR
Subsidiary B,Operating Expenses,2024-Q3,R&D,Product B,478329.42,USD
Subsidiary B,Operating Expenses,2024-Q3,R&D,Product C,209225.29,EUR
Subsidiary B,Operating Expenses,2024-Q3,R&D,Service X,69838.67,USD
Subsidiary B,Operating Expenses,2024-Q3,R&D,Service Y,400791.79,GBP
Subsidiary B,Operating Expenses,2024-Q3,Finance,Product A,54197.69,EUR
Subsidiary B,Operating Expenses,2024-Q3,Finance,Product B,276845.69,GBP
Subsidiary B,Operating Expenses,2024-Q3,Finance,Product C,324544.7,EUR
Subsidiary B,Operating Expenses,2024-Q3,Finance,Service X,210883.21,GBP
Subsidiary B,Operating Expenses,2024-Q3,Finance,Service Y,37681.81,GBP
Subsidiary B,Operating Expenses,2024-Q3,Operations,Product A,33785.41,USD
Subsidiary B,Operating Expenses,2024-Q3,Operations,Product B,460550.74,USD
Subsidiary B,Operating Expenses,2024-Q3,Operations,Product C,444785.62,USD
Subsidiary B,Operating Expenses,2024-Q3,Operations,Service X,360834.58,USD
Subsidiary B,Operating Expenses,2024-Q3,Operations,Service Y,398748.84,USD
Subsidiary B,Net Income,2024-Q3,Sales,Product A,425878.2,GBP
Subsidiary B,Net Income,2024-Q3,Sales,Product B,279236.06,GBP
Subsidiary B,Net Income,2024-Q3,Sales,Product C,422042.11,USD
Subsidiary B,Net Income,2024-Q3,Sales,Service X,439839.08,GBP
Subsidiary B,Net Income,2024-Q3,Sales,Service Y,295068.24,USD
Subsidiary B,Net Income,2024-Q3,Marketing,Product A,465325.16,EUR
Subsidiary B,Net Income,2024-Q3,Marketing,Product B,207522.01,USD
Subsidiary B,Net Income,2024-Q3,Marketing,Product C,49867.65,EUR
Subsidiary B,Net Income,2024-Q3,Marketing,Service X,378188.29,USD
Subsidiary B,Net Income,2024-Q3,Marketing,Service Y,163039.11,USD
Subsidiary B,Net Income,2024-Q3,R&D,Product A,247596.54,GBP
Subsidiary B,Net Income,2024-Q3,R&D,Product B,134172.49,EUR
Subsidiary B,Net Income,2024-Q3,R&D,Product C,149942.43,EUR
Subsidiary B,Net Income,2024-Q3,R&D,Service X,402842.78,USD
Subsidiary B,Net Income,2024-Q3,R&D,Service Y,343311.57,GBP
Subsidiary B,Net Income,2024-Q3,Finance,Product A,213266.71,EUR
Subsidiary B,Net Income,2024-Q3,Finance,Product B,463452.3,USD
Subsidiary B,Net Income,2024-Q3,Finance,Product C,395153.14,GBP
Subsidiary B,Net Income,2024-Q3,Finance,Service X,180863.68,EUR
Subsidiary B,Net Income,2024-Q3,Finance,Service Y,257470.26,USD
Subsidiary B,Net Income,2024-Q3,Operations,Product A,13148.99,USD
Subsidiary B,Net Income,2024-Q3,Operations,Product B,278762.95,GBP
Subsidiary B,Net Income,2024-Q3,Operations,Product C,384320.58,GBP
Subsidiary B,Net Income,2024-Q3,Operations,Service X,238659.75,EUR
Subsidiary B,Net Income,2024-Q3,Operations,Service Y,435651.68,EUR
Subsidiary B,Assets,2024-Q3,Sales,Product A,193792.8,GBP
Subsidiary B,Assets,2024-Q3,Sales,Product B,445713.49,GBP
Subsidiary B,Assets,2024-Q3,Sales,Product C,62938.84,EUR
Subsidiary B,Assets,2024-Q3,Sales,Service X,436559.04,EUR
Subsidiary B,Assets,2024-Q3,Sales,Service Y,255902.73,EUR
Subsidiary B,Assets,2024-Q3,Marketing,Product A,290755.37,GBP
Subsidiary B,Assets,2024-Q3,Marketing,Product B,20258.44,USD
Subsidiary B,Assets,2024-Q3,Marketing,Product C,71686.31,EUR
Subsidiary B,Assets,2024-Q3,Marketing,Service X,110626.94,USD
Subsidiary B,Assets,2024-Q3,Marketing,Service Y,70123.69,GBP
Subsidiary B,Assets,2024-Q3,R&D,Product A,461726.46,USD
Subsidiary B,Assets,2024-Q3,R&D,Product B,185993.56,EUR
Subsidiary B,Assets,2024-Q3,R&D,Product C,494502.79,USD
Subsidiary B,Assets,2024-Q3,R&D,Service X,184267.61,USD
Subsidiary B,Assets,2024-Q3,R&D,Service Y,359786.95,USD
Subsidiary B,Assets,2024-Q3,Finance,Product A,341103.2,GBP
Subsidiary B,Assets,2024-Q3,Finance,Product B,46803.46,EUR
Subsidiary B,Assets,2024-Q3,Finance,Product C,154218.16,USD
Subsidiary B,Assets,2024-Q3,Finance,Service X,479711.91,USD
Subsidiary B,Assets,2024-Q3,Finance,Service Y,400030.69,EUR
Subsidiary B,Assets,2024-Q3,Operations,Product A,60143.91,EUR
Subsidiary B,Assets,2024-Q3,Operations,Product B,46992.67,GBP
Subsidiary B,Assets,2024-Q3,Operations,Product C,364105.68,GBP
Subsidiary B,Assets,2024-Q3,Operations,Service X,163417.18,USD
Subsidiary B,Assets,2024-Q3,Operations,Service Y,423058.79,GBP
Subsidiary B,Liabilities,2024-Q3,Sales,Product A,300715.37,EUR
Subsidiary B,Liabilities,2024-Q3,Sales,Product B,265458.4,EUR
Subsidiary B,Liabilities,2024-Q3,Sales,Product C,207054.12,EUR
Subsidiary B,Liabilities,2024-Q3,Sales,Service X,342614.06,USD
Subsidiary B,Liabilities,2024-Q3,Sales,Service Y,63469.92,EUR
Subsidiary B,Liabilities,2024-Q3,Marketing,Product A,320308.86,USD
Subsidiary B,Liabilities,2024-Q3,Marketing,Product B,442744.77,USD
Subsidiary B,Liabilities,2024-Q3,Marketing,Product C,393976.13,USD
Subsidiary B,Liabilities,2024-Q3,Marketing,Service X,91094.18,EUR
Subsidiary B,Liabilities,2024-Q3,Marketing,Service Y,171887.62,USD
Subsidiary B,Liabilities,2024-Q3,R&D,Product A,231641.84,USD
Subsidiary B,Liabilities,2024-Q3,R&D,Product B,436142.16,USD
Subsidiary B,Liabilities,2024-Q3,R&D,Product C,282049.1,USD
Subsidiary B,Liabilities,2024-Q3,R&D,Service X,127716.55,USD
Subsidiary B,Liabilities,2024-Q3,R&D,Service Y,339092.8,USD
Subsidiary B,Liabilities,2024-Q3,Finance,Product A,370745.67,USD
Subsidiary B,Liabilities,2024-Q3,Finance,Product B,64537.87,GBP
Subsidiary B,Liabilities,2024-Q3,Finance,Product C,60966.3,USD
Subsidiary B,Liabilities,2024-Q3,Finance,Service X,60388.57,GBP
Subsidiary B,Liabilities,2024-Q3,Finance,Service Y,256601.41,GBP
Subsidiary B,Liabilities,2024-Q3,Operations,Product A,82085.74,EUR
Subsidiary B,Liabilities,2024-Q3,Operations,Product B,389651.7,GBP
Subsidiary B,Liabilities,2024-Q3,Operations,Product C,188293.68,USD
Subsidiary B,Liabilities,2024-Q3,Operations,Service X,75405.67,USD
Subsidiary B,Liabilities,2024-Q3,Operations,Service Y,303728.18,USD
Subsidiary B,Equity,2024-Q3,Sales,Product A,44778.48,GBP
Subsidiary B,Equity,2024-Q3,Sales,Product B,312463.98,GBP
Subsidiary B,Equity,2024-Q3,Sales,Product C,499057.81,GBP
Subsidiary B,Equity,2024-Q3,Sales,Service X,129920.52,EUR
Subsidiary B,Equity,2024-Q3,Sales,Service Y,101716.93,EUR
Subsidiary B,Equity,2024-Q3,Marketing,Product A,494515.75,USD
Subsidiary B,Equity,2024-Q3,Marketing,Product B,80200.9,EUR
Subsidiary B,Equity,2024-Q3,Marketing,Product C,292759.77,USD
Subsidiary B,Equity,2024-Q3,Marketing,Service X,38257.58,GBP
Subsidiary B,Equity,2024-Q3,Marketing,Service Y,152478.23,GBP
Subsidiary B,Equity,2024-Q3,R&D,Product A,387465.62,EUR
Subsidiary B,Equity,2024-Q3,R&D,Product B,428698.82,USD
